algorithm,app,bw_level,ipath_0,ipath_1,node_count,power_cap,runtime,thread_count,perf_variation
rand,ft,4,0,1,4096,80,11.15,24,23.003483754512636
rand,ft,5,0,2,4096,80,11.22,24,22.933483754512636
rand,ft,1,2,0,4096,115,17.51,24,16.643483754512634
rand,ft,2,1,0,4096,115,13.97,24,20.183483754512636
rand,ft,3,0,0,4096,115,9.91,24,24.243483754512635
rand,ft,4,0,1,4096,115,9.84,24,24.313483754512635
rand,ft,5,0,2,4096,115,10.28,24,23.873483754512634
spr,mg,1,2,0,512,64,89.85,16,41.201964980544744
pak,mg,1,2,0,512,64,66.23,16,17.581964980544754
rand,mg,1,2,0,512,64,95.43,16,46.78196498054476
spr,mg,2,1,0,512,64,70.42,16,21.77196498054475
pak,mg,2,1,0,512,64,64.88,16,16.231964980544745
rand,mg,2,1,0,512,64,71.72,16,23.07196498054475
spr,mg,3,0,0,512,64,66.13,16,17.481964980544745
pak,mg,3,0,0,512,64,63.8,16,15.151964980544747
rand,mg,3,0,0,512,64,66.37,16,17.721964980544755
spr,mg,4,0,1,512,64,65.44,16,16.791964980544748
pak,mg,4,0,1,512,64,63.98,16,15.331964980544747
rand,mg,4,0,1,512,64,64.71,16,16.061964980544744
spr,mg,5,0,2,512,64,64.92,16,16.27196498054475
pak,mg,5,0,2,512,64,63.57,16,14.92196498054475
rand,mg,5,0,2,512,64,64.54,16,15.891964980544756
spr,mg,1,2,0,512,80,86.71,16,38.061964980544744
pak,mg,1,2,0,512,80,63.4,16,14.751964980544749
rand,mg,1,2,0,512,80,88.42,16,39.77196498054475
spr,mg,2,1,0,512,80,66.75,16,18.10196498054475
pak,mg,2,1,0,512,80,62.0,16,13.35196498054475
rand,mg,2,1,0,512,80,68.36,16,19.71196498054475
spr,mg,3,0,0,512,80,62.22,16,13.571964980544749
pak,mg,3,0,0,512,80,60.85,16,12.201964980544751
rand,mg,3,0,0,512,80,62.07,16,13.42196498054475
spr,mg,4,0,1,512,80,60.92,16,12.271964980544752
pak,mg,4,0,1,512,80,60.8,16,12.151964980544747
rand,mg,4,0,1,512,80,59.79,16,11.14196498054475
spr,mg,5,0,2,512,80,60.96,16,12.31196498054475
pak,mg,5,0,2,512,80,60.82,16,12.17196498054475
rand,mg,5,0,2,512,80,60.08,16,11.431964980544748
pak,mg,1,2,0,512,115,61.75,16,13.10196498054475
rand,mg,1,2,0,512,115,78.15,16,29.501964980544756
spr,mg,2,1,0,512,115,65.8,16,17.151964980544747
pak,mg,2,1,0,512,115,61.63,16,12.981964980544753
rand,mg,2,1,0,512,115,66.83,16,18.18196498054475
spr,mg,3,0,0,512,115,61.59,16,12.941964980544753
pak,mg,3,0,0,512,115,60.59,16,11.941964980544753
rand,mg,3,0,0,512,115,61.06,16,12.411964980544752
spr,mg,4,0,1,512,115,60.59,16,11.941964980544753
pak,mg,4,0,1,512,115,60.38,16,11.731964980544753
rand,mg,4,0,1,512,115,60.2,16,11.551964980544753
spr,mg,5,0,2,512,115,60.25,16,11.60196498054475
pak,mg,5,0,2,512,115,60.52,16,11.871964980544753
rand,mg,5,0,2,512,115,60.28,16,11.631964980544751
spr,mg,1,2,0,512,64,99.66,20,51.01196498054475
pak,mg,1,2,0,512,64,83.14,20,34.49196498054475
rand,mg,1,2,0,512,64,96.11,20,47.46196498054475
spr,mg,2,1,0,512,64,83.72,20,35.07196498054475
pak,mg,2,1,0,512,64,78.99,20,30.341964980544745
rand,mg,2,1,0,512,64,84.15,20,35.501964980544756
spr,mg,3,0,0,512,64,80.01,20,31.361964980544755
pak,mg,3,0,0,512,64,77.46,20,28.811964980544744
rand,mg,3,0,0,512,64,79.68,20,31.031964980544757
spr,mg,4,0,1,512,64,78.41,20,29.761964980544747
pak,mg,4,0,1,512,64,77.32,20,28.671964980544743
rand,mg,4,0,1,512,64,78.38,20,29.731964980544745
spr,mg,5,0,2,512,64,78.17,20,29.52196498054475
pak,mg,5,0,2,512,64,76.98,20,28.331964980544754
rand,mg,5,0,2,512,64,77.87,20,29.221964980544755
spr,mg,1,2,0,512,80,93.32,20,44.67196498054474
pak,mg,1,2,0,512,80,80.07,20,31.421964980544743
rand,mg,1,2,0,512,80,95.69,20,47.04196498054475
spr,mg,2,1,0,512,80,78.01,20,29.361964980544755
pak,mg,2,1,0,512,80,75.49,20,26.841964980544745
rand,mg,2,1,0,512,80,79.71,20,31.061964980544744
spr,mg,3,0,0,512,80,74.08,20,25.43196498054475
pak,mg,3,0,0,512,80,73.26,20,24.611964980544755
rand,mg,3,0,0,512,80,73.79,20,25.141964980544756
spr,mg,4,0,1,512,80,73.13,20,24.481964980544745
pak,mg,4,0,1,512,80,73.09,20,24.441964980544753
rand,mg,4,0,1,512,80,72.65,20,24.001964980544756
spr,mg,5,0,2,512,80,72.84,20,24.191964980544753
pak,mg,5,0,2,512,80,73.07,20,24.421964980544743
rand,mg,5,0,2,512,80,72.88,20,24.231964980544745
spr,mg,1,2,0,512,115,91.36,20,42.71196498054475
pak,mg,1,2,0,512,115,79.67,20,31.02196498054475
rand,mg,1,2,0,512,115,93.5,20,44.85196498054475
spr,mg,2,1,0,512,115,76.74,20,28.091964980544745
pak,mg,2,1,0,512,115,74.73,20,26.081964980544754
rand,mg,2,1,0,512,115,77.21,20,28.561964980544744
spr,mg,3,0,0,512,115,72.86,20,24.21196498054475
pak,mg,3,0,0,512,115,72.42,20,23.77196498054475
rand,mg,3,0,0,512,115,72.44,20,23.791964980544748
spr,mg,4,0,1,512,115,71.45,20,22.801964980544753
pak,mg,4,0,1,512,115,72.1,20,23.451964980544744
rand,mg,4,0,1,512,115,71.49,20,22.841964980544745
spr,mg,5,0,2,512,115,71.35,20,22.701964980544744
pak,mg,5,0,2,512,115,72.16,20,23.511964980544747
rand,mg,5,0,2,512,115,70.94,20,22.291964980544748
spr,mg,1,2,0,512,64,113.3,24,64.65196498054475
pak,mg,1,2,0,512,64,91.83,24,43.18196498054475
rand,mg,1,2,0,512,64,120.79,24,72.14196498054476
spr,mg,2,1,0,512,64,98.21,24,49.561964980544744
pak,mg,2,1,0,512,64,91.6,24,42.951964980544744
rand,mg,2,1,0,512,64,97.4,24,48.751964980544756
spr,mg,3,0,0,512,64,93.24,24,44.591964980544745
pak,mg,3,0,0,512,64,90.9,24,42.251964980544756
rand,mg,3,0,0,512,64,91.82,24,43.17196498054474
spr,mg,4,0,1,512,64,91.58,24,42.93196498054475
pak,mg,4,0,1,512,64,90.79,24,42.141964980544756
rand,mg,4,0,1,512,64,93.25,24,44.60196498054475
spr,mg,5,0,2,512,64,91.63,24,42.981964980544745
pak,mg,5,0,2,512,64,91.09,24,42.44196498054475
rand,mg,5,0,2,512,64,91.33,24,42.68196498054475
spr,mg,1,2,0,512,80,107.98,24,59.331964980544754
pak,mg,1,2,0,512,80,86.21,24,37.561964980544744
rand,mg,1,2,0,512,80,112.07,24,63.42196498054474
spr,mg,2,1,0,512,80,91.11,24,42.46196498054475
pak,mg,2,1,0,512,80,86.16,24,37.51196498054475
rand,mg,2,1,0,512,80,92.02,24,43.371964980544746
spr,mg,3,0,0,512,80,86.36,24,37.71196498054475
pak,mg,3,0,0,512,80,85.5,24,36.85196498054475
rand,mg,3,0,0,512,80,85.26,24,36.611964980544755
spr,mg,4,0,1,512,80,85.13,24,36.481964980544745
pak,mg,4,0,1,512,80,85.46,24,36.811964980544744
rand,mg,4,0,1,512,80,84.36,24,35.71196498054475
spr,mg,5,0,2,512,80,85.23,24,36.581964980544754
pak,mg,5,0,2,512,80,85.45,24,36.80196498054475
rand,mg,5,0,2,512,80,84.05,24,35.40196498054475
spr,mg,1,2,0,512,115,105.0,24,56.35196498054475
pak,mg,1,2,0,512,115,84.91,24,36.26196498054475
rand,mg,1,2,0,512,115,110.04,24,61.391964980544756
spr,mg,2,1,0,512,115,89.06,24,40.41196498054475
pak,mg,2,1,0,512,115,84.72,24,36.07196498054475
rand,mg,2,1,0,512,115,90.12,24,41.471964980544755
spr,mg,3,0,0,512,115,84.55,24,35.90196498054475
pak,mg,3,0,0,512,115,84.01,24,35.361964980544755
rand,mg,3,0,0,512,115,83.44,24,34.79196498054475
spr,mg,4,0,1,512,115,82.97,24,34.32196498054475
pak,mg,4,0,1,512,115,84.01,24,35.361964980544755
rand,mg,4,0,1,512,115,83.29,24,34.641964980544756
spr,mg,5,0,2,512,115,83.35,24,34.701964980544744
pak,mg,5,0,2,512,115,84.07,24,35.42196498054474
rand,mg,5,0,2,512,115,82.51,24,33.861964980544755
rand,mg,1,2,0,512,64,83.91,16,35.26196498054475
rand,mg,2,1,0,512,64,70.92,16,22.27196498054475
rand,mg,3,0,0,512,64,66.64,16,17.99196498054475
rand,mg,4,0,1,512,64,64.71,16,16.061964980544744
rand,mg,5,0,2,512,64,65.03,16,16.38196498054475
rand,mg,1,2,0,512,80,79.52,16,30.871964980544746
rand,mg,2,1,0,512,80,67.35,16,18.701964980544744
rand,mg,3,0,0,512,80,61.98,16,13.331964980544747
rand,mg,4,0,1,512,80,60.94,16,12.291964980544748
rand,mg,5,0,2,512,80,60.67,16,12.021964980544752
rand,mg,1,2,0,512,115,82.56,16,33.91196498054475
rand,mg,2,1,0,512,115,66.89,16,18.24196498054475
rand,mg,3,0,0,512,115,61.99,16,13.341964980544752
rand,mg,4,0,1,512,115,60.65,16,12.001964980544749
rand,mg,5,0,2,512,115,60.21,16,11.56196498054475
rand,mg,1,2,0,512,64,96.37,20,47.721964980544755
rand,mg,2,1,0,512,64,85.2,20,36.55196498054475
rand,mg,3,0,0,512,64,80.5,20,31.85196498054475
rand,mg,4,0,1,512,64,78.8,20,30.151964980544747
rand,mg,5,0,2,512,64,77.65,20,29.001964980544756
rand,mg,1,2,0,512,80,87.76,20,39.111964980544755
rand,mg,2,1,0,512,80,79.12,20,30.471964980544755
rand,mg,3,0,0,512,80,73.75,20,25.10196498054475
rand,mg,4,0,1,512,80,72.48,20,23.831964980544754
spr,mg,1,2,0,1024,64,57.12,16,8.471964980544747
pak,mg,1,2,0,1024,64,40.14,16,8.50803501945525
rand,mg,1,2,0,1024,64,59.82,16,11.17196498054475
spr,mg,2,1,0,1024,64,41.96,16,6.688035019455249
pak,mg,2,1,0,1024,64,38.24,16,10.408035019455248
rand,mg,2,1,0,1024,64,42.51,16,6.138035019455252
spr,mg,3,0,0,1024,64,38.33,16,10.318035019455252
pak,mg,3,0,0,1024,64,37.38,16,11.268035019455247
rand,mg,3,0,0,1024,64,38.49,16,10.158035019455248
spr,mg,4,0,1,1024,64,37.3,16,11.348035019455253
pak,mg,4,0,1,1024,64,37.17,16,11.478035019455248
rand,mg,4,0,1,1024,64,37.32,16,11.32803501945525
spr,mg,5,0,2,1024,64,37.33,16,11.318035019455252
pak,mg,5,0,2,1024,64,37.1,16,11.548035019455249
rand,mg,5,0,2,1024,64,37.13,16,11.518035019455247
spr,mg,1,2,0,1024,80,56.12,16,7.4719649805447474
pak,mg,1,2,0,1024,80,38.12,16,10.528035019455253
rand,mg,1,2,0,1024,80,70.07,16,21.421964980544743
spr,mg,2,1,0,1024,80,39.82,16,8.82803501945525
pak,mg,2,1,0,1024,80,36.42,16,12.228035019455248
rand,mg,2,1,0,1024,80,41.59,16,7.058035019455247
spr,mg,3,0,0,1024,80,35.76,16,12.888035019455252
pak,mg,3,0,0,1024,80,35.41,16,13.238035019455253
rand,mg,3,0,0,1024,80,36.55,16,12.098035019455253
spr,mg,4,0,1,1024,80,35.04,16,13.60803501945525
pak,mg,4,0,1,1024,80,35.06,16,13.588035019455248
rand,mg,4,0,1,1024,80,34.83,16,13.818035019455252
spr,mg,5,0,2,1024,80,34.98,16,13.668035019455253
pak,mg,5,0,2,1024,80,35.05,16,13.598035019455253
rand,mg,5,0,2,1024,80,34.81,16,13.838035019455248
spr,mg,1,2,0,1024,115,49.26,16,0.611964980544748
pak,mg,1,2,0,1024,115,38.36,16,10.28803501945525
rand,mg,1,2,0,1024,115,60.98,16,12.331964980544747
spr,mg,2,1,0,1024,115,39.36,16,9.28803501945525
pak,mg,2,1,0,1024,115,36.17,16,12.478035019455248
rand,mg,2,1,0,1024,115,40.6,16,8.048035019455249
spr,mg,3,0,0,1024,115,35.64,16,13.00803501945525
pak,mg,3,0,0,1024,115,34.97,16,13.678035019455251
rand,mg,3,0,0,1024,115,36.09,16,12.558035019455247
spr,mg,4,0,1,1024,115,34.73,16,13.918035019455253
pak,mg,4,0,1,1024,115,34.7,16,13.948035019455247
rand,mg,4,0,1,1024,115,35.14,16,13.50803501945525
spr,mg,5,0,2,1024,115,34.59,16,14.058035019455247
pak,mg,5,0,2,1024,115,34.84,16,13.808035019455247
rand,mg,5,0,2,1024,115,34.94,16,13.708035019455252
spr,mg,1,2,0,1024,64,57.19,20,8.541964980544748
pak,mg,1,2,0,1024,64,47.72,20,0.9280350194552511
rand,mg,1,2,0,1024,64,74.35,20,25.701964980544744
spr,mg,2,1,0,1024,64,48.8,20,0.15196498054474716
pak,mg,2,1,0,1024,64,45.61,20,3.0380350194552506
rand,mg,2,1,0,1024,64,50.57,20,1.9219649805447503
spr,mg,3,0,0,1024,64,45.55,20,3.098035019455253
pak,mg,3,0,0,1024,64,44.66,20,3.9880350194552534
rand,mg,3,0,0,1024,64,46.36,20,2.2880350194552506
spr,mg,4,0,1,1024,64,44.83,20,3.8180350194552517
pak,mg,4,0,1,1024,64,44.49,20,4.158035019455248
rand,mg,4,0,1,1024,64,45.14,20,3.5080350194552494
spr,mg,5,0,2,1024,64,44.7,20,3.948035019455247
pak,mg,5,0,2,1024,64,44.24,20,4.408035019455248
rand,mg,5,0,2,1024,64,44.82,20,3.8280350194552497
spr,mg,1,2,0,1024,80,54.64,20,5.991964980544751
pak,mg,1,2,0,1024,80,50.03,20,1.3819649805447511
rand,mg,1,2,0,1024,80,70.71,20,22.061964980544744
spr,mg,2,1,0,1024,80,46.06,20,2.5880350194552477
pak,mg,2,1,0,1024,80,42.72,20,5.928035019455251
rand,mg,2,1,0,1024,80,50.11,20,1.4619649805447494
spr,mg,3,0,0,1024,80,42.46,20,6.188035019455249
pak,mg,3,0,0,1024,80,41.52,20,7.128035019455247
rand,mg,3,0,0,1024,80,42.85,20,5.798035019455249
spr,mg,4,0,1,1024,80,41.55,20,7.098035019455253
pak,mg,4,0,1,1024,80,41.34,20,7.308035019455247
rand,mg,4,0,1,1024,80,41.52,20,7.128035019455247
spr,mg,5,0,2,1024,80,41.61,20,7.038035019455251
pak,mg,5,0,2,1024,80,41.31,20,7.338035019455248
rand,mg,5,0,2,1024,80,41.53,20,7.118035019455249
spr,mg,1,2,0,1024,115,54.56,20,5.911964980544752
pak,mg,1,2,0,1024,115,44.58,20,4.068035019455252
rand,mg,1,2,0,1024,115,72.83,20,24.18196498054475
spr,mg,2,1,0,1024,115,45.66,20,2.9880350194552534
pak,mg,2,1,0,1024,115,42.12,20,6.5280350194552526
rand,mg,2,1,0,1024,115,46.84,20,1.8080350194552466
spr,mg,3,0,0,1024,115,41.69,20,6.958035019455252
pak,mg,3,0,0,1024,115,40.91,20,7.738035019455253
rand,mg,3,0,0,1024,115,41.74,20,6.908035019455248
spr,mg,4,0,1,1024,115,40.81,20,7.838035019455248
pak,mg,4,0,1,1024,115,40.66,20,7.988035019455253
rand,mg,4,0,1,1024,115,40.67,20,7.978035019455248
spr,mg,5,0,2,1024,115,40.76,20,7.888035019455252
pak,mg,5,0,2,1024,115,40.62,20,8.028035019455253
rand,mg,5,0,2,1024,115,40.71,20,7.938035019455249
spr,mg,1,2,0,1024,64,60.68,24,12.03196498054475
pak,mg,1,2,0,1024,64,53.99,24,5.341964980544752
rand,mg,1,2,0,1024,64,84.14,24,35.49196498054475
spr,mg,2,1,0,1024,64,56.3,24,7.651964980544747
pak,mg,2,1,0,1024,64,53.4,24,4.751964980544749
rand,mg,2,1,0,1024,64,60.01,24,11.361964980544748
spr,mg,3,0,0,1024,64,53.92,24,5.271964980544752
pak,mg,3,0,0,1024,64,52.93,24,4.28196498054475
rand,mg,3,0,0,1024,64,54.82,24,6.17196498054475
spr,mg,4,0,1,1024,64,53.72,24,5.071964980544749
pak,mg,4,0,1,1024,64,52.77,24,4.121964980544753
rand,mg,4,0,1,1024,64,53.68,24,5.03196498054475
spr,mg,5,0,2,1024,64,53.67,24,5.021964980544752
pak,mg,5,0,2,1024,64,52.83,24,4.181964980544748
rand,mg,5,0,2,1024,64,53.67,24,5.021964980544752
spr,mg,1,2,0,1024,80,57.01,24,8.361964980544748
pak,mg,1,2,0,1024,80,50.66,24,2.0119649805447466
rand,mg,1,2,0,1024,80,74.82,24,26.171964980544743
spr,mg,2,1,0,1024,80,52.34,24,3.6919649805447534
pak,mg,2,1,0,1024,80,49.97,24,1.3219649805447489
rand,mg,2,1,0,1024,80,55.73,24,7.081964980544747
spr,mg,3,0,0,1024,80,49.4,24,0.7519649805447486
pak,mg,3,0,0,1024,80,49.07,24,0.4219649805447503
rand,mg,3,0,0,1024,80,49.98,24,1.3319649805447469
spr,mg,4,0,1,1024,80,49.08,24,0.4319649805447483
pak,mg,4,0,1,1024,80,48.94,24,0.29196498054474773
rand,mg,4,0,1,1024,80,49.06,24,0.4119649805447523
spr,mg,5,0,2,1024,80,49.08,24,0.4319649805447483
pak,mg,5,0,2,1024,80,49.04,24,0.39196498054474915
rand,mg,5,0,2,1024,80,49.12,24,0.47196498054474745
spr,mg,1,2,0,1024,115,55.89,24,7.241964980544751
pak,mg,1,2,0,1024,115,49.68,24,1.0319649805447497
rand,mg,1,2,0,1024,115,72.08,24,23.43196498054475
spr,mg,2,1,0,1024,115,51.16,24,2.5119649805447466
pak,mg,2,1,0,1024,115,48.8,24,0.15196498054474716
rand,mg,2,1,0,1024,115,54.51,24,5.861964980544748
spr,mg,3,0,0,1024,115,48.17,24,0.4780350194552483
pak,mg,3,0,0,1024,115,48.06,24,0.5880350194552477
rand,mg,3,0,0,1024,115,48.83,24,0.1819649805447483
spr,mg,4,0,1,1024,115,47.63,24,1.0180350194552474
pak,mg,4,0,1,1024,115,47.94,24,0.7080350194552523
rand,mg,4,0,1,1024,115,47.79,24,0.8580350194552508
spr,mg,5,0,2,1024,115,47.57,24,1.0780350194552497
pak,mg,5,0,2,1024,115,47.88,24,0.7680350194552474
rand,mg,5,0,2,1024,115,47.78,24,0.8680350194552489
rand,mg,1,2,0,1024,64,59.9,16,11.251964980544749
rand,mg,2,1,0,1024,64,42.77,16,5.878035019455247
rand,mg,3,0,0,1024,64,38.93,16,9.71803501945525
rand,mg,4,0,1,1024,64,37.47,16,11.178035019455251
rand,mg,5,0,2,1024,64,37.57,16,11.07803501945525
rand,mg,1,2,0,1024,80,57.05,16,8.401964980544747
rand,mg,2,1,0,1024,80,39.22,16,9.428035019455251
rand,mg,3,0,0,1024,80,36.34,16,12.308035019455247
rand,mg,4,0,1,1024,80,35.04,16,13.60803501945525
rand,mg,5,0,2,1024,80,35.06,16,13.588035019455248
rand,mg,1,2,0,1024,115,56.53,16,7.881964980544751
rand,mg,2,1,0,1024,115,41.88,16,6.768035019455247
rand,mg,3,0,0,1024,115,36.05,16,12.598035019455253
rand,mg,4,0,1,1024,115,34.68,16,13.96803501945525
rand,mg,5,0,2,1024,115,34.68,16,13.96803501945525
rand,mg,1,2,0,1024,64,64.53,20,15.881964980544751
rand,mg,2,1,0,1024,64,50.37,20,1.7219649805447474
rand,mg,3,0,0,1024,64,46.69,20,1.9580350194552523
rand,mg,4,0,1,1024,64,45.38,20,3.2680350194552474
rand,mg,5,0,2,1024,64,45.16,20,3.4880350194552534
rand,mg,1,2,0,1024,80,69.92,20,21.27196498054475
rand,mg,2,1,0,1024,80,47.19,20,1.4580350194552523
rand,mg,3,0,0,1024,80,43.03,20,5.618035019455249
rand,mg,4,0,1,1024,80,41.7,20,6.948035019455247
rand,mg,5,0,2,1024,80,41.42,20,7.228035019455248
rand,mg,1,2,0,1024,115,69.23,20,20.581964980544754
rand,mg,2,1,0,1024,115,46.62,20,2.0280350194552526
rand,mg,3,0,0,1024,115,41.94,20,6.708035019455252
rand,mg,4,0,1,1024,115,40.59,20,8.058035019455247
rand,mg,5,0,2,1024,115,40.71,20,7.938035019455249
rand,mg,1,2,0,1024,64,72.24,24,23.591964980544745
rand,mg,2,1,0,1024,64,59.0,24,10.35196498054475
rand,mg,3,0,0,1024,64,54.69,24,6.041964980544748
rand,mg,4,0,1,1024,64,54.03,24,5.381964980544751
rand,mg,5,0,2,1024,64,53.62,24,4.9719649805447474
rand,mg,1,2,0,1024,80,72.74,24,24.091964980544745
rand,mg,2,1,0,1024,80,55.45,24,6.801964980544753
rand,mg,3,0,0,1024,80,49.8,24,1.1519649805447472
rand,mg,4,0,1,1024,80,48.94,24,0.29196498054474773
rand,mg,5,0,2,1024,80,49.16,24,0.5119649805447466
rand,mg,1,2,0,1024,115,78.27,24,29.621964980544746
rand,mg,2,1,0,1024,115,54.39,24,5.741964980544751
rand,mg,3,0,0,1024,115,48.43,24,0.21803501945525028
rand,mg,4,0,1,1024,115,47.53,24,1.1180350194552489
rand,mg,5,0,2,1024,115,47.5,24,1.14803501945525
spr,mg,1,2,0,2048,64,33.34,16,15.308035019455247
rand,mg,1,2,0,2048,64,33.14,16,15.50803501945525
spr,mg,2,1,0,2048,64,23.18,16,25.46803501945525
rand,mg,2,1,0,2048,64,24.4,16,24.24803501945525
spr,mg,3,0,0,2048,64,21.23,16,27.41803501945525
rand,mg,3,0,0,2048,64,21.36,16,27.28803501945525
spr,mg,4,0,1,2048,64,20.85,16,27.79803501945525
rand,mg,4,0,1,2048,64,21.28,16,27.36803501945525
spr,mg,5,0,2,2048,64,20.86,16,27.78803501945525
rand,mg,5,0,2,2048,64,21.02,16,27.62803501945525
spr,mg,1,2,0,2048,80,32.19,16,16.458035019455252
rand,mg,1,2,0,2048,80,43.76,16,4.888035019455252
spr,mg,2,1,0,2048,80,22.19,16,26.45803501945525
rand,mg,2,1,0,2048,80,24.24,16,24.40803501945525
spr,mg,3,0,0,2048,80,19.99,16,28.65803501945525
rand,mg,3,0,0,2048,80,20.09,16,28.55803501945525
rand,mg,4,0,1,2048,80,19.65,16,28.99803501945525
spr,mg,5,0,2,2048,80,19.66,16,28.98803501945525
rand,mg,5,0,2,2048,80,19.78,16,28.86803501945525
spr,mg,1,2,0,2048,115,29.98,16,18.66803501945525
rand,mg,1,2,0,2048,115,34.61,16,14.03803501945525
spr,mg,2,1,0,2048,115,21.79,16,26.85803501945525
rand,mg,2,1,0,2048,115,23.46,16,25.18803501945525
spr,mg,3,0,0,2048,115,19.83,16,28.81803501945525
rand,mg,3,0,0,2048,115,20.03,16,28.61803501945525
spr,mg,4,0,1,2048,115,19.61,16,29.03803501945525
rand,mg,4,0,1,2048,115,19.57,16,29.07803501945525
spr,mg,5,0,2,2048,115,19.56,16,29.08803501945525
rand,mg,5,0,2,2048,115,19.49,16,29.15803501945525
spr,mg,1,2,0,2048,64,39.17,20,9.478035019455248
rand,mg,1,2,0,2048,64,46.48,20,2.168035019455253
spr,mg,2,1,0,2048,64,27.7,20,20.94803501945525
rand,mg,2,1,0,2048,64,29.73,20,18.91803501945525
spr,mg,3,0,0,2048,64,26.24,20,22.40803501945525
rand,mg,3,0,0,2048,64,26.24,20,22.40803501945525
spr,mg,4,0,1,2048,64,26.19,20,22.45803501945525
rand,mg,4,0,1,2048,64,26.0,20,22.64803501945525
spr,mg,5,0,2,2048,64,26.06,20,22.58803501945525
rand,mg,5,0,2,2048,64,26.05,20,22.59803501945525
spr,mg,1,2,0,2048,80,37.91,20,10.738035019455253
rand,mg,1,2,0,2048,80,39.56,20,9.088035019455248
spr,mg,2,1,0,2048,80,26.35,20,22.29803501945525
rand,mg,2,1,0,2048,80,28.4,20,20.24803501945525
spr,mg,3,0,0,2048,80,24.42,20,24.22803501945525
rand,mg,3,0,0,2048,80,24.63,20,24.01803501945525
spr,mg,4,0,1,2048,80,24.26,20,24.38803501945525
rand,mg,4,0,1,2048,80,23.97,20,24.67803501945525
spr,mg,5,0,2,2048,80,24.42,20,24.22803501945525
rand,mg,5,0,2,2048,80,23.83,20,24.81803501945525
spr,mg,1,2,0,2048,115,37.42,20,11.228035019455248
rand,mg,1,2,0,2048,115,45.42,20,3.2280350194552483
spr,mg,2,1,0,2048,115,26.54,20,22.10803501945525
rand,mg,2,1,0,2048,115,28.02,20,20.62803501945525
rand,mg,3,0,0,2048,115,24.0,20,24.64803501945525
spr,mg,4,0,1,2048,115,23.95,20,24.69803501945525
rand,mg,4,0,1,2048,115,23.66,20,24.98803501945525
spr,mg,5,0,2,2048,115,24.57,20,24.07803501945525
rand,mg,5,0,2,2048,115,23.73,20,24.91803501945525
spr,mg,1,2,0,2048,64,38.71,24,9.93803501945525
rand,mg,1,2,0,2048,64,50.09,24,1.4419649805447534
spr,mg,2,1,0,2048,64,32.45,24,16.198035019455247
rand,mg,2,1,0,2048,64,34.62,24,14.028035019455253
spr,mg,3,0,0,2048,64,30.74,24,17.90803501945525
rand,mg,3,0,0,2048,64,30.97,24,17.67803501945525
spr,mg,4,0,1,2048,64,30.87,24,17.77803501945525
rand,mg,4,0,1,2048,64,30.42,24,18.22803501945525
spr,mg,5,0,2,2048,64,30.52,24,18.12803501945525
rand,mg,5,0,2,2048,64,30.68,24,17.96803501945525
spr,mg,1,2,0,2048,80,36.89,24,11.75803501945525
rand,mg,1,2,0,2048,80,49.77,24,1.1219649805447531
spr,mg,2,1,0,2048,80,30.47,24,18.17803501945525
pak,mg,1,2,0,2048,64,32.87,16,15.778035019455253
pak,mg,2,1,0,2048,64,23.72,16,24.92803501945525
pak,mg,3,0,0,2048,64,21.72,16,26.92803501945525
pak,mg,4,0,1,2048,64,21.37,16,27.27803501945525
pak,mg,5,0,2,2048,64,21.39,16,27.25803501945525
pak,mg,1,2,0,2048,80,31.88,16,16.76803501945525
pak,mg,2,1,0,2048,80,22.47,16,26.17803501945525
pak,mg,3,0,0,2048,80,20.14,16,28.50803501945525
pak,mg,4,0,1,2048,80,19.75,16,28.89803501945525
pak,mg,5,0,2,2048,80,19.73,16,28.91803501945525
pak,mg,1,2,0,2048,115,32.01,16,16.638035019455252
pak,mg,2,1,0,2048,115,22.37,16,26.27803501945525
pak,mg,3,0,0,2048,115,19.98,16,28.66803501945525
pak,mg,4,0,1,2048,115,19.66,16,28.98803501945525
pak,mg,5,0,2,2048,115,19.61,16,29.03803501945525
pak,mg,1,2,0,2048,64,32.58,20,16.06803501945525
pak,mg,2,1,0,2048,64,27.6,20,21.04803501945525
pak,mg,3,0,0,2048,64,26.15,20,22.49803501945525
pak,mg,4,0,1,2048,64,26.23,20,22.41803501945525
pak,mg,5,0,2,2048,64,26.4,20,22.24803501945525
pak,mg,1,2,0,2048,80,31.7,20,16.94803501945525
pak,mg,2,1,0,2048,80,25.92,20,22.72803501945525
pak,mg,3,0,0,2048,80,24.22,20,24.42803501945525
pak,mg,4,0,1,2048,80,24.02,20,24.62803501945525
pak,mg,5,0,2,2048,80,24.16,20,24.48803501945525
pak,mg,1,2,0,2048,115,30.2,20,18.44803501945525
pak,mg,2,1,0,2048,115,25.87,20,22.77803501945525
pak,mg,3,0,0,2048,115,23.76,20,24.88803501945525
pak,mg,4,0,1,2048,115,23.43,20,25.21803501945525
pak,mg,5,0,2,2048,115,23.53,20,25.11803501945525
pak,mg,1,2,0,2048,64,36.22,24,12.428035019455251
pak,mg,2,1,0,2048,64,32.02,24,16.628035019455247
pak,mg,3,0,0,2048,64,30.66,24,17.98803501945525
pak,mg,4,0,1,2048,64,30.42,24,18.22803501945525
pak,mg,5,0,2,2048,64,30.67,24,17.97803501945525
pak,mg,1,2,0,2048,80,33.28,24,15.368035019455249
pak,mg,2,1,0,2048,80,29.33,24,19.31803501945525
